Store,Period,Forecast Type,Feature,Feature Value,SHAP Value,Readable Feature,Effect
3,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.9117,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
3,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",1.0,-53.7424,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
3,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-13.15,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
3,2015-05-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
3,2015-06-01,Monthly,Store,3.0,58.6903,Store,Increases prediction
3,2015-06-01,Monthly,OpenDays,25.0,-243.2287,number of open days,Decreases prediction
3,2015-06-01,Monthly,PromoDays,11.0,369.0378,promotion activity,Increases prediction
3,2015-06-01,Monthly,SchoolHolidayDays,2.0,404.589,school holiday period,Increases prediction
3,2015-06-01,Monthly,WeekendDays,4.0,16.1756,weekend days,Increases prediction
3,2015-06-01,Monthly,MonthStartDays,1.0,293.5115,month-start timing,Increases prediction
3,2015-06-01,Monthly,MonthEndDays,1.0,187.88,month-end timing,Increases prediction
3,2015-06-01,Monthly,StateHolidayDays,25.0,-97.8236,state holiday period,Decreases prediction
3,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
3,2015-06-01,Monthly,Month,6.0,-754.365,month of year,Decreases prediction
3,2015-06-01,Monthly,Quarter,2.0,12.3991,quarter of year,Increases prediction
3,2015-06-01,Monthly,CompetitionDistance,14130.0,181.9027,distance to nearest competitor,Increases prediction
3,2015-06-01,Monthly,CompetitionOpenKnown,1.0,0.0129,competition opening date availability,Increases prediction
3,2015-06-01,Monthly,CompetitionOpenSinceMonth,12.0,-66.4724,CompetitionOpenSinceMonth,Decreases prediction
3,2015-06-01,Monthly,CompetitionOpenSinceYear,2006.0,236.7166,CompetitionOpenSinceYear,Increases prediction
3,2015-06-01,Monthly,Promo2,1.0,-3.4058,long-term promotion participation,Decreases prediction
3,2015-06-01,Monthly,Promo2SinceWeek,14.0,0.4364,Promo2SinceWeek,Increases prediction
3,2015-06-01,Monthly,Promo2SinceYear,2011.0,-63.906,Promo2SinceYear,Decreases prediction
3,2015-06-01,Monthly,TimeIndex,30.0,1716.94,time progression,Increases prediction
3,2015-06-01,Monthly,sales_lag_1,164244.0,-3731.119,previous period sales,Decreases prediction
3,2015-06-01,Monthly,sales_lag_2,171183.0,87.5009,sales two periods ago,Increases prediction
3,2015-06-01,Monthly,sales_lag_3,176835.0,-72.3853,sales three months ago,Decreases prediction
3,2015-06-01,Monthly,sales_lag_12,171301.0,-8055.6714,sales twelve months ago,Decreases prediction
3,2015-06-01,Monthly,rolling_mean_3,170754.0,154.5565,recent 3-month average sales,Increases prediction
3,2015-06-01,Monthly,rolling_std_3,6306.4531,116.4223,recent 3-month sales variability,Increases prediction
3,2015-06-01,Monthly,rolling_mean_6,174192.3333,-982.514,recent 6-month average sales,Decreases prediction
3,2015-06-01,Monthly,rolling_std_6,19894.3223,105.3529,recent 6-month sales variability,Increases prediction
3,2015-06-01,Monthly,EMA_3,167862.7847,3399.1365,recent 3-month weighted sales trend,Increases prediction
3,2015-06-01,Monthly,EMA_6,170098.0107,2429.7507,recent 6-month weighted sales trend,Increases prediction
3,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
3,2015-06-01,Monthly,StoreType_a,1.0,-89.0524,StoreType_a,Decreases prediction
3,2015-06-01,Monthly,StoreType_b,0.0,-3.1727,StoreType_b,Decreases prediction
3,2015-06-01,Monthly,StoreType_c,0.0,-32.9208,StoreType_c,Decreases prediction
3,2015-06-01,Monthly,StoreType_d,0.0,-104.1467,StoreType_d,Decreases prediction
3,2015-06-01,Monthly,Assortment_a,1.0,-446.9316,Assortment_a,Decreases prediction
3,2015-06-01,Monthly,Assortment_b,0.0,-12.56,Assortment_b,Decreases prediction
3,2015-06-01,Monthly,Assortment_c,0.0,-117.9096,Assortment_c,Decreases prediction
3,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.8725,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
3,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",1.0,3.8662,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
3,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-1.6138,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
3,2015-06-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
3,2015-07-01,Monthly,Store,3.0,-38.1953,Store,Decreases prediction
3,2015-07-01,Monthly,OpenDays,27.0,2283.4392,number of open days,Increases prediction
3,2015-07-01,Monthly,PromoDays,13.0,1671.753,promotion activity,Increases prediction
3,2015-07-01,Monthly,SchoolHolidayDays,23.0,-3579.5603,school holiday period,Decreases prediction
3,2015-07-01,Monthly,WeekendDays,4.0,321.643,weekend days,Increases prediction
3,2015-07-01,Monthly,MonthStartDays,1.0,172.1134,month-start timing,Increases prediction
3,2015-07-01,Monthly,MonthEndDays,1.0,167.5655,month-end timing,Increases prediction
3,2015-07-01,Monthly,StateHolidayDays,27.0,1159.5339,state holiday period,Increases prediction
3,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
3,2015-07-01,Monthly,Month,7.0,-1019.0076,month of year,Decreases prediction
3,2015-07-01,Monthly,Quarter,3.0,96.9056,quarter of year,Increases prediction
3,2015-07-01,Monthly,CompetitionDistance,14130.0,66.1092,distance to nearest competitor,Increases prediction
3,2015-07-01,Monthly,CompetitionOpenKnown,1.0,0.2184,competition opening date availability,Increases prediction
3,2015-07-01,Monthly,CompetitionOpenSinceMonth,12.0,-57.817,CompetitionOpenSinceMonth,Decreases prediction
3,2015-07-01,Monthly,CompetitionOpenSinceYear,2006.0,189.8462,CompetitionOpenSinceYear,Increases prediction
3,2015-07-01,Monthly,Promo2,1.0,-4.307,long-term promotion participation,Decreases prediction
3,2015-07-01,Monthly,Promo2SinceWeek,14.0,7.5071,Promo2SinceWeek,Increases prediction
3,2015-07-01,Monthly,Promo2SinceYear,2011.0,-69.9765,Promo2SinceYear,Decreases prediction
3,2015-07-01,Monthly,TimeIndex,31.0,556.3514,time progression,Increases prediction
3,2015-07-01,Monthly,sales_lag_1,189918.0,545.1708,previous period sales,Increases prediction
3,2015-07-01,Monthly,sales_lag_2,164244.0,-519.0048,sales two periods ago,Decreases prediction
3,2015-07-01,Monthly,sales_lag_3,171183.0,-27.1557,sales three months ago,Decreases prediction
3,2015-07-01,Monthly,sales_lag_12,181131.0,-4658.6934,sales twelve months ago,Decreases prediction
3,2015-07-01,Monthly,rolling_mean_3,175115.0,-123.5784,recent 3-month average sales,Decreases prediction
3,2015-07-01,Monthly,rolling_std_3,13280.9652,1250.0016,recent 3-month sales variability,Increases prediction
3,2015-07-01,Monthly,rolling_mean_6,170585.3333,-1671.6517,recent 6-month average sales,Decreases prediction
3,2015-07-01,Monthly,rolling_std_6,12262.2321,181.5843,recent 6-month sales variability,Increases prediction
3,2015-07-01,Monthly,EMA_3,178890.3923,6811.0054,recent 3-month weighted sales trend,Increases prediction
3,2015-07-01,Monthly,EMA_6,175760.8648,4995.7847,recent 6-month weighted sales trend,Increases prediction
3,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
3,2015-07-01,Monthly,StoreType_a,1.0,-114.7529,StoreType_a,Decreases prediction
3,2015-07-01,Monthly,StoreType_b,0.0,-63.2509,StoreType_b,Decreases prediction
3,2015-07-01,Monthly,StoreType_c,0.0,-34.9829,StoreType_c,Decreases prediction
3,2015-07-01,Monthly,StoreType_d,0.0,-102.174,StoreType_d,Decreases prediction
3,2015-07-01,Monthly,Assortment_a,1.0,-415.2581,Assortment_a,Decreases prediction
3,2015-07-01,Monthly,Assortment_b,0.0,-16.4124,Assortment_b,Decreases prediction
3,2015-07-01,Monthly,Assortment_c,0.0,-121.0663,Assortment_c,Decreases prediction
3,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,-0.7019,"PromoInterval_Feb,May,Aug,Nov",Decreases prediction
3,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",1.0,-101.2151,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
3,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-27.1505,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
3,2015-07-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
4,2015-05-01,Monthly,Store,4.0,74.495,Store,Increases prediction
4,2015-05-01,Monthly,OpenDays,23.0,-1251.0222,number of open days,Decreases prediction
4,2015-05-01,Monthly,PromoDays,10.0,-1486.6339,promotion activity,Decreases prediction
4,2015-05-01,Monthly,SchoolHolidayDays,2.0,350.1426,school holiday period,Increases prediction
4,2015-05-01,Monthly,WeekendDays,5.0,185.8275,weekend days,Increases prediction
4,2015-05-01,Monthly,MonthStartDays,0.0,-531.2224,month-start timing,Decreases prediction
4,2015-05-01,Monthly,MonthEndDays,0.0,-1028.2245,month-end timing,Decreases prediction
4,2015-05-01,Monthly,StateHolidayDays,23.0,-443.7552,state holiday period,Decreases prediction
4,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
4,2015-05-01,Monthly,Month,5.0,-577.891,month of year,Decreases prediction
4,2015-05-01,Monthly,Quarter,2.0,17.8916,quarter of year,Increases prediction
4,2015-05-01,Monthly,CompetitionDistance,620.0,-569.5488,distance to nearest competitor,Decreases prediction
4,2015-05-01,Monthly,CompetitionOpenKnown,1.0,0.195,competition opening date availability,Increases prediction
4,2015-05-01,Monthly,CompetitionOpenSinceMonth,9.0,-7.3628,CompetitionOpenSinceMonth,Decreases prediction
4,2015-05-01,Monthly,CompetitionOpenSinceYear,2009.0,389.09,CompetitionOpenSinceYear,Increases prediction
4,2015-05-01,Monthly,Promo2,0.0,1.6584,long-term promotion participation,Increases prediction
4,2015-05-01,Monthly,Promo2SinceWeek,0.0,-26.223,Promo2SinceWeek,Decreases prediction
4,2015-05-01,Monthly,Promo2SinceYear,0.0,-0.6785,Promo2SinceYear,Decreases prediction
4,2015-05-01,Monthly,TimeIndex,29.0,2560.6948,time progression,Increases prediction
4,2015-05-01,Monthly,sales_lag_1,248088.0,8223.184,previous period sales,Increases prediction
4,2015-05-01,Monthly,sales_lag_2,249584.0,369.2386,sales two periods ago,Increases prediction
4,2015-05-01,Monthly,sales_lag_3,228867.0,406.2091,sales three months ago,Increases prediction
4,2015-05-01,Monthly,sales_lag_12,239720.0,30610.467,sales twelve months ago,Increases prediction
4,2015-05-01,Monthly,rolling_mean_3,242179.6667,611.0406,recent 3-month average sales,Increases prediction
4,2015-05-01,Monthly,rolling_std_3,11553.3469,515.7172,recent 3-month sales variability,Increases prediction
4,2015-05-01,Monthly,rolling_mean_6,255134.0,3030.547,recent 6-month average sales,Increases prediction
4,2015-05-01,Monthly,rolling_std_6,22607.8367,-164.0005,recent 6-month sales variability,Decreases prediction
4,2015-05-01,Monthly,EMA_3,247676.1215,13783.232,recent 3-month weighted sales trend,Increases prediction
4,2015-05-01,Monthly,EMA_6,249542.2078,14223.569,recent 6-month weighted sales trend,Increases prediction
4,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
4,2015-05-01,Monthly,StoreType_a,0.0,252.333,StoreType_a,Increases prediction
4,2015-05-01,Monthly,StoreType_b,0.0,-4.7364,StoreType_b,Decreases prediction
4,2015-05-01,Monthly,StoreType_c,1.0,-88.6257,StoreType_c,Decreases prediction
4,2015-05-01,Monthly,StoreType_d,0.0,-298.8082,StoreType_d,Decreases prediction
4,2015-05-01,Monthly,Assortment_a,0.0,824.1298,Assortment_a,Increases prediction
4,2015-05-01,Monthly,Assortment_b,0.0,-47.7385,Assortment_b,Decreases prediction
4,2015-05-01,Monthly,Assortment_c,1.0,171.209,Assortment_c,Increases prediction
4,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.7235,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
4,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,1.4807,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
4,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-5.555,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
4,2015-05-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
4,2015-06-01,Monthly,Store,4.0,200.5393,Store,Increases prediction
4,2015-06-01,Monthly,OpenDays,26.0,-277.4846,number of open days,Decreases prediction
4,2015-06-01,Monthly,PromoDays,12.0,660.9404,promotion activity,Increases prediction
4,2015-06-01,Monthly,SchoolHolidayDays,0.0,491.9472,school holiday period,Increases prediction
4,2015-06-01,Monthly,WeekendDays,4.0,-23.3812,weekend days,Decreases prediction
4,2015-06-01,Monthly,MonthStartDays,1.0,297.0041,month-start timing,Increases prediction
4,2015-06-01,Monthly,MonthEndDays,1.0,231.0282,month-end timing,Increases prediction
4,2015-06-01,Monthly,StateHolidayDays,26.0,-82.445,state holiday period,Decreases prediction
4,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
4,2015-06-01,Monthly,Month,6.0,-335.9523,month of year,Decreases prediction
4,2015-06-01,Monthly,Quarter,2.0,19.3683,quarter of year,Increases prediction
4,2015-06-01,Monthly,CompetitionDistance,620.0,-176.4814,distance to nearest competitor,Decreases prediction
4,2015-06-01,Monthly,CompetitionOpenKnown,1.0,-0.5628,competition opening date availability,Decreases prediction
4,2015-06-01,Monthly,CompetitionOpenSinceMonth,9.0,-31.7464,CompetitionOpenSinceMonth,Decreases prediction
4,2015-06-01,Monthly,CompetitionOpenSinceYear,2009.0,315.6344,CompetitionOpenSinceYear,Increases prediction
4,2015-06-01,Monthly,Promo2,0.0,2.5087,long-term promotion participation,Increases prediction
4,2015-06-01,Monthly,Promo2SinceWeek,0.0,7.5524,Promo2SinceWeek,Increases prediction
4,2015-06-01,Monthly,Promo2SinceYear,0.0,-12.2056,Promo2SinceYear,Decreases prediction
4,2015-06-01,Monthly,TimeIndex,30.0,2072.419,time progression,Increases prediction
4,2015-06-01,Monthly,sales_lag_1,232948.0,5679.849,previous period sales,Increases prediction
4,2015-06-01,Monthly,sales_lag_2,248088.0,380.6183,sales two periods ago,Increases prediction
4,2015-06-01,Monthly,sales_lag_3,249584.0,-128.3836,sales three months ago,Decreases prediction
4,2015-06-01,Monthly,sales_lag_12,235443.0,28195.484,sales twelve months ago,Increases prediction
4,2015-06-01,Monthly,rolling_mean_3,243540.0,576.9092,recent 3-month average sales,Increases prediction
4,2015-06-01,Monthly,rolling_std_3,9203.3881,502.4113,recent 3-month sales variability,Increases prediction
4,2015-06-01,Monthly,rolling_mean_6,250391.3333,2172.6562,recent 6-month average sales,Increases prediction
4,2015-06-01,Monthly,rolling_std_6,23972.9838,127.6647,recent 6-month sales variability,Increases prediction
4,2015-06-01,Monthly,EMA_3,240312.0607,12709.709,recent 3-month weighted sales trend,Increases prediction
4,2015-06-01,Monthly,EMA_6,244801.0056,13325.399,recent 6-month weighted sales trend,Increases prediction
4,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
4,2015-06-01,Monthly,StoreType_a,0.0,54.4855,StoreType_a,Increases prediction
4,2015-06-01,Monthly,StoreType_b,0.0,-4.8574,StoreType_b,Decreases prediction
4,2015-06-01,Monthly,StoreType_c,1.0,-156.9668,StoreType_c,Decreases prediction
4,2015-06-01,Monthly,StoreType_d,0.0,-158.3927,StoreType_d,Decreases prediction
4,2015-06-01,Monthly,Assortment_a,0.0,409.8576,Assortment_a,Increases prediction
4,2015-06-01,Monthly,Assortment_b,0.0,-43.3204,Assortment_b,Decreases prediction
4,2015-06-01,Monthly,Assortment_c,1.0,108.488,Assortment_c,Increases prediction
4,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.6843,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
4,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-21.5172,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
4,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-1.7414,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
4,2015-06-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
4,2015-07-01,Monthly,Store,4.0,267.5562,Store,Increases prediction
4,2015-07-01,Monthly,OpenDays,27.0,2610.1091,number of open days,Increases prediction
4,2015-07-01,Monthly,PromoDays,13.0,1623.308,promotion activity,Increases prediction
4,2015-07-01,Monthly,SchoolHolidayDays,12.0,-273.0994,school holiday period,Decreases prediction
4,2015-07-01,Monthly,WeekendDays,4.0,40.9987,weekend days,Increases prediction
4,2015-07-01,Monthly,MonthStartDays,1.0,297.7932,month-start timing,Increases prediction
4,2015-07-01,Monthly,MonthEndDays,1.0,234.4951,month-end timing,Increases prediction
4,2015-07-01,Monthly,StateHolidayDays,27.0,947.7203,state holiday period,Increases prediction
4,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
4,2015-07-01,Monthly,Month,7.0,-174.7601,month of year,Decreases prediction
4,2015-07-01,Monthly,Quarter,3.0,170.4527,quarter of year,Increases prediction
4,2015-07-01,Monthly,CompetitionDistance,620.0,-94.8562,distance to nearest competitor,Decreases prediction
4,2015-07-01,Monthly,CompetitionOpenKnown,1.0,-0.1449,competition opening date availability,Decreases prediction
4,2015-07-01,Monthly,CompetitionOpenSinceMonth,9.0,-25.1863,CompetitionOpenSinceMonth,Decreases prediction
4,2015-07-01,Monthly,CompetitionOpenSinceYear,2009.0,329.5461,CompetitionOpenSinceYear,Increases prediction
4,2015-07-01,Monthly,Promo2,0.0,2.7468,long-term promotion participation,Increases prediction
4,2015-07-01,Monthly,Promo2SinceWeek,0.0,2.5144,Promo2SinceWeek,Increases prediction
4,2015-07-01,Monthly,Promo2SinceYear,0.0,-13.3276,Promo2SinceYear,Decreases prediction
4,2015-07-01,Monthly,TimeIndex,31.0,1206.7666,time progression,Increases prediction
4,2015-07-01,Monthly,sales_lag_1,248643.0,10245.447,previous period sales,Increases prediction
4,2015-07-01,Monthly,sales_lag_2,232948.0,221.5945,sales two periods ago,Increases prediction
4,2015-07-01,Monthly,sales_lag_3,248088.0,-293.3059,sales three months ago,Decreases prediction
4,2015-07-01,Monthly,sales_lag_12,261228.0,37517.684,sales twelve months ago,Increases prediction
4,2015-07-01,Monthly,rolling_mean_3,243226.3333,671.3564,recent 3-month average sales,Increases prediction
4,2015-07-01,Monthly,rolling_std_3,8905.6223,470.1606,recent 3-month sales variability,Increases prediction
4,2015-07-01,Monthly,rolling_mean_6,242486.0,123.2773,recent 6-month average sales,Increases prediction
4,2015-07-01,Monthly,rolling_std_6,9106.1876,137.6714,recent 6-month sales variability,Increases prediction
4,2015-07-01,Monthly,EMA_3,244477.5304,12704.669,recent 3-month weighted sales trend,Increases prediction
4,2015-07-01,Monthly,EMA_6,245898.7183,13437.797,recent 6-month weighted sales trend,Increases prediction
4,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
4,2015-07-01,Monthly,StoreType_a,0.0,61.435,StoreType_a,Increases prediction
4,2015-07-01,Monthly,StoreType_b,0.0,-61.0563,StoreType_b,Decreases prediction
4,2015-07-01,Monthly,StoreType_c,1.0,-100.6692,StoreType_c,Decreases prediction
4,2015-07-01,Monthly,StoreType_d,0.0,-156.4271,StoreType_d,Decreases prediction
4,2015-07-01,Monthly,Assortment_a,0.0,348.4719,Assortment_a,Increases prediction
4,2015-07-01,Monthly,Assortment_b,0.0,-39.1236,Assortment_b,Decreases prediction
